Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-03 15:35:03,75
Jurassic Park River Adventure,2020-01-03 15:40:03,65
Jurassic Park River Adventure,2020-01-03 15:45:03,65
Jurassic Park River Adventure,2020-01-03 15:50:04,55
Jurassic Park River Adventure,2020-01-03 15:55:03,55
Jurassic Park River Adventure,2020-01-03 16:00:03,55
Jurassic Park River Adventure,2020-01-03 16:05:02,55
Jurassic Park River Adventure,2020-01-03 16:10:02,55
Jurassic Park River Adventure,2020-01-03 16:15:03,50
Jurassic Park River Adventure,2020-01-03 16:20:03,45
Jurassic Park River Adventure,2020-01-03 16:25:03,45
Jurassic Park River Adventure,2020-01-03 16:30:04,45
Jurassic Park River Adventure,2020-01-03 16:35:03,45
Jurassic Park River Adventure,2020-01-03 16:40:03,40
Jurassic Park River Adventure,2020-01-03 16:45:03,40
Jurassic Park River Adventure,2020-01-03 17:10:03,40
Jurassic Park River Adventure,2020-01-03 17:15:03,45
Jurassic Park River Adventure,2020-01-03 17:20:04,35
Jurassic Park River Adventure,2020-01-03 17:25:02,35
Jurassic Park River Adventure,2020-01-03 17:30:04,35
Jurassic Park River Adventure,2020-01-03 17:35:03,35
Jurassic Park River Adventure,2020-01-03 17:40:03,35
Jurassic Park River Adventure,2020-01-03 17:45:03,35
Jurassic Park River Adventure,2020-01-03 17:50:04,35
Jurassic Park River Adventure,2020-01-03 17:55:03,35
Jurassic Park River Adventure,2020-01-03 18:00:07,35
Jurassic Park River Adventure,2020-01-03 18:05:07,35
Jurassic Park River Adventure,2020-01-03 18:10:03,40
Jurassic Park River Adventure,2020-01-03 18:15:04,25
Jurassic Park River Adventure,2020-01-03 18:20:03,25
Jurassic Park River Adventure,2020-01-03 18:25:03,25
Jurassic Park River Adventure,2020-01-03 18:30:03,15
Jurassic Park River Adventure,2020-01-03 18:35:04,15
Jurassic Park River Adventure,2020-01-03 18:40:03,15
Jurassic Park River Adventure,2020-01-03 18:45:04,15
Jurassic Park River Adventure,2020-01-03 18:50:03,15
Jurassic Park River Adventure,2020-01-03 18:55:02,5
Jurassic Park River Adventure,2020-01-03 19:00:03,5
Jurassic Park River Adventure,2020-01-03 19:05:05,5
Jurassic Park River Adventure,2020-01-03 19:10:03,5
Jurassic Park River Adventure,2020-01-03 19:15:03,5
Jurassic Park River Adventure,2020-01-03 19:20:03,5
Jurassic Park River Adventure,2020-01-03 19:25:03,5
Jurassic Park River Adventure,2020-01-03 19:30:03,5
Jurassic Park River Adventure,2020-01-03 19:35:04,5
Jurassic Park River Adventure,2020-01-03 19:40:03,5
Jurassic Park River Adventure,2020-01-03 19:45:03,5
Jurassic Park River Adventure,2020-01-03 19:50:03,5
Jurassic Park River Adventure,2020-01-03 19:55:03,5
Jurassic Park River Adventure,2020-01-03 20:00:04,5
Jurassic Park River Adventure,2020-01-03 20:05:05,5
Jurassic Park River Adventure,2020-01-03 20:10:04,5
Jurassic Park River Adventure,2020-01-03 20:15:03,5
Jurassic Park River Adventure,2020-01-03 20:20:03,5
Jurassic Park River Adventure,2020-01-03 20:25:03,5
Jurassic Park River Adventure,2020-01-03 20:30:05,5
Jurassic Park River Adventure,2020-01-03 20:35:04,5
Jurassic Park River Adventure,2020-01-03 20:40:03,5
Jurassic Park River Adventure,2020-01-03 20:45:03,5
Jurassic Park River Adventure,2020-01-03 20:50:03,5
Jurassic Park River Adventure,2020-01-03 20:55:04,5
Jurassic Park River Adventure,2020-01-03 21:00:04,5
Jurassic Park River Adventure,2020-01-03 21:05:04,5
Jurassic Park River Adventure,2020-01-03 21:10:02,5
Jurassic Park River Adventure,2020-01-03 21:15:03,5
Jurassic Park River Adventure,2020-01-03 21:20:03,5
Jurassic Park River Adventure,2020-01-03 21:25:03,5
Jurassic Park River Adventure,2020-01-03 21:30:03,5
Jurassic Park River Adventure,2020-01-03 21:35:03,5
Jurassic Park River Adventure,2020-01-03 21:40:03,5
Jurassic Park River Adventure,2020-01-03 21:45:03,5
Jurassic Park River Adventure,2020-01-03 21:50:03,5
Jurassic Park River Adventure,2020-01-03 21:55:03,5
Jurassic Park River Adventure,2020-01-03 22:00:04,5
Jurassic Park River Adventure,2020-01-03 22:05:04,5
Jurassic Park River Adventure,2020-01-03 22:10:03,5
Jurassic Park River Adventure,2020-01-04 07:45:03,10
Jurassic Park River Adventure,2020-01-04 07:50:04,10
Jurassic Park River Adventure,2020-01-04 07:55:03,10
Jurassic Park River Adventure,2020-01-04 08:00:07,10
Jurassic Park River Adventure,2020-01-04 08:05:04,10
Jurassic Park River Adventure,2020-01-04 08:40:04,5
Jurassic Park River Adventure,2020-01-04 08:45:03,5
Jurassic Park River Adventure,2020-01-04 08:50:04,5
Jurassic Park River Adventure,2020-01-04 08:55:03,5
Jurassic Park River Adventure,2020-01-04 09:00:04,5
Jurassic Park River Adventure,2020-01-04 09:05:05,5
Jurassic Park River Adventure,2020-01-04 09:10:03,5
Jurassic Park River Adventure,2020-01-04 09:15:03,5
Jurassic Park River Adventure,2020-01-04 09:20:03,5
Jurassic Park River Adventure,2020-01-04 09:25:05,5
Jurassic Park River Adventure,2020-01-04 09:30:03,5
Jurassic Park River Adventure,2020-01-04 09:35:03,5
Jurassic Park River Adventure,2020-01-04 09:40:03,5
Jurassic Park River Adventure,2020-01-04 09:45:02,5
Jurassic Park River Adventure,2020-01-04 09:50:04,5
Jurassic Park River Adventure,2020-01-04 09:55:03,5
Jurassic Park River Adventure,2020-01-04 10:00:04,5
Jurassic Park River Adventure,2020-01-04 10:05:04,5
